PERMNO,DATE,RET,YEAR
26112,11/09/1979,0.010239,1979
26112,11/12/1979,0.010135,1979
26112,11/13/1979,0.000000,1979
26112,11/14/1979,0.003344,1979
26112,11/15/1979,0.006667,1979
26112,11/16/1979,0.000000,1979
26112,11/19/1979,0.003311,1979
26112,11/20/1979,0.000000,1979
26112,11/21/1979,-0.006601,1979
26112,11/23/1979,-0.003322,1979
26112,11/26/1979,0.010000,1979
26112,11/27/1979,0.016502,1979
26112,11/28/1979,-0.006494,1979
26112,11/29/1979,-0.003268,1979
26112,11/30/1979,0.006557,1979
26112,12/03/1979,0.000000,1979
26112,12/04/1979,0.013029,1979
26112,12/05/1979,0.022508,1979
26112,12/06/1979,0.034591,1979
26112,12/07/1979,-0.003040,1979
26112,12/10/1979,-0.003049,1979
26112,12/11/1979,-0.009174,1979
26112,12/12/1979,-0.006173,1979
26112,12/13/1979,-0.003106,1979
26112,12/14/1979,-0.003115,1979
26112,12/17/1979,0.003125,1979
26112,12/18/1979,-0.003115,1979
26112,12/19/1979,-0.015625,1979
26112,12/20/1979,0.015873,1979
26112,12/21/1979,0.000000,1979
26112,12/24/1979,-0.003125,1979
26112,12/26/1979,0.003135,1979
26112,12/27/1979,-0.003125,1979
26112,12/28/1979,-0.006270,1979
26112,12/31/1979,-0.012618,1979
27422,01/02/1979,0.028302,1979
27422,01/03/1979,-0.004587,1979
27422,01/04/1979,0.009217,1979
27422,01/05/1979,0.000000,1979
27422,01/08/1979,0.000000,1979
27422,01/09/1979,0.009132,1979
27422,01/10/1979,-0.013575,1979
27422,01/11/1979,0.009174,1979
27422,01/12/1979,0.027273,1979
27422,01/15/1979,-0.008850,1979
27422,01/16/1979,-0.022321,1979
27422,01/17/1979,-0.013699,1979
27422,01/18/1979,0.009259,1979
27422,01/19/1979,0.000000,1979
27422,01/22/1979,0.013761,1979
27422,01/23/1979,0.004525,1979
27422,01/24/1979,0.000000,1979
27422,01/25/1979,0.004505,1979
27422,01/26/1979,0.049327,1979
27422,01/29/1979,0.008547,1979
27422,01/30/1979,-0.008475,1979
27422,01/31/1979,0.000000,1979
27422,02/01/1979,0.008547,1979
27422,02/02/1979,-0.008475,1979
27422,02/05/1979,-0.008547,1979
27422,02/06/1979,-0.004310,1979
27422,02/07/1979,-0.004329,1979
27422,02/08/1979,-0.017391,1979
27422,02/09/1979,0.008850,1979
27422,02/12/1979,-0.008772,1979
27422,02/13/1979,0.017699,1979
27422,02/14/1979,0.000000,1979
27422,02/15/1979,-0.004348,1979
27422,02/16/1979,0.013100,1979
27422,02/20/1979,-0.004310,1979
27422,02/21/1979,0.017316,1979
27422,02/22/1979,0.000000,1979
27422,02/23/1979,0.001702,1979
27422,02/26/1979,0.000000,1979
27422,02/27/1979,-0.008584,1979
27422,02/28/1979,-0.008658,1979
27422,03/01/1979,0.004367,1979
27422,03/02/1979,-0.004348,1979
27422,03/05/1979,0.004367,1979
27422,03/06/1979,0.017391,1979
27422,03/07/1979,0.000000,1979
27422,03/08/1979,0.004274,1979
27422,03/09/1979,0.000000,1979
27422,03/12/1979,0.004255,1979
27422,03/13/1979,0.008475,1979
27422,03/14/1979,0.008403,1979
27422,03/15/1979,0.004167,1979
27422,03/16/1979,0.004149,1979
27422,03/19/1979,-0.008264,1979
27422,03/20/1979,0.000000,1979
27422,03/21/1979,0.004167,1979
27422,03/22/1979,0.012448,1979
27422,03/23/1979,-0.016393,1979
27422,03/26/1979,-0.012500,1979
27422,03/27/1979,0.021097,1979
27422,03/28/1979,0.028926,1979
27422,03/29/1979,0.008032,1979
27422,03/30/1979,0.003984,1979
27422,04/02/1979,-0.007937,1979
27422,04/03/1979,0.008000,1979
27422,04/04/1979,-0.003968,1979
27422,04/05/1979,0.003984,1979
27422,04/06/1979,0.000000,1979
27422,04/09/1979,-0.007937,1979
27422,04/10/1979,-0.032000,1979
27422,04/11/1979,0.000000,1979
27422,04/12/1979,0.000000,1979
27422,04/16/1979,-0.016529,1979
27422,04/17/1979,0.000000,1979
27422,04/18/1979,0.000000,1979
27422,04/19/1979,0.004202,1979
27422,04/20/1979,0.000000,1979
27422,04/23/1979,-0.012552,1979
27422,04/24/1979,0.008475,1979
27422,04/25/1979,-0.016807,1979
27422,04/26/1979,-0.034188,1979
27422,04/27/1979,-0.004425,1979
27422,04/30/1979,0.004444,1979
27422,05/01/1979,0.026549,1979
27422,05/02/1979,0.004310,1979
27422,05/03/1979,0.012876,1979
27422,05/04/1979,0.000000,1979
27422,05/07/1979,0.012712,1979
27422,05/08/1979,-0.020921,1979
27422,05/09/1979,0.008547,1979
27422,05/10/1979,-0.016949,1979
27422,05/11/1979,-0.012931,1979
27422,05/14/1979,0.004367,1979
27422,05/15/1979,0.008696,1979
27422,05/16/1979,0.004310,1979
27422,05/17/1979,0.004292,1979
27422,05/18/1979,0.004274,1979
27422,05/21/1979,0.000000,1979
27422,05/22/1979,-0.008511,1979
27422,05/23/1979,-0.004292,1979
27422,05/24/1979,0.006034,1979
27422,05/25/1979,-0.004329,1979
27422,05/29/1979,0.000000,1979
27422,05/30/1979,-0.008696,1979
27422,05/31/1979,-0.026316,1979
27422,06/01/1979,-0.009009,1979
27422,06/04/1979,0.009091,1979
27422,06/05/1979,0.000000,1979
27422,06/06/1979,0.009009,1979
27422,06/07/1979,0.008929,1979
27422,06/08/1979,-0.004425,1979
27422,06/11/1979,-0.008889,1979
27422,06/12/1979,0.008969,1979
27422,06/13/1979,-0.017778,1979
27422,06/14/1979,0.027149,1979
27422,06/15/1979,-0.008811,1979
27422,06/18/1979,0.013333,1979
27422,06/19/1979,-0.013158,1979
27422,06/20/1979,-0.013333,1979
27422,06/21/1979,0.000000,1979
27422,06/22/1979,0.000000,1979
27422,06/25/1979,0.031532,1979
27422,06/26/1979,0.000000,1979
27422,06/27/1979,0.013100,1979
27422,06/28/1979,0.012931,1979
27422,06/29/1979,-0.004255,1979
27422,07/02/1979,0.008547,1979
27422,07/03/1979,0.033898,1979
27422,07/05/1979,0.024590,1979
27422,07/06/1979,0.008000,1979
27422,07/09/1979,0.015873,1979
27422,07/10/1979,0.003906,1979
27422,07/11/1979,0.003891,1979
27422,07/12/1979,0.003876,1979
27422,07/13/1979,0.003861,1979
27422,07/16/1979,0.007692,1979
27422,07/17/1979,-0.003817,1979
27422,07/18/1979,-0.003831,1979
27422,07/19/1979,0.003846,1979
27422,07/20/1979,0.011494,1979
27422,07/23/1979,0.007576,1979
27422,07/24/1979,-0.018797,1979
27422,07/25/1979,0.011494,1979
27422,07/26/1979,0.022727,1979
27422,07/27/1979,0.007407,1979
27422,07/30/1979,0.000000,1979
27422,07/31/1979,0.007353,1979
27422,08/01/1979,-0.014599,1979
27422,08/02/1979,0.007407,1979
27422,08/03/1979,0.018382,1979
27422,08/06/1979,0.000000,1979
27422,08/07/1979,0.007220,1979
27422,08/08/1979,-0.003584,1979
27422,08/09/1979,-0.010791,1979
27422,08/10/1979,0.010909,1979
27422,08/13/1979,0.000000,1979
27422,08/14/1979,-0.007194,1979
27422,08/15/1979,0.014493,1979
27422,08/16/1979,0.028571,1979
27422,08/17/1979,0.006944,1979
27422,08/20/1979,0.000000,1979
27422,08/21/1979,0.006897,1979
27422,08/22/1979,0.013699,1979
27422,08/23/1979,-0.006757,1979
27422,08/24/1979,-0.006803,1979
27422,08/27/1979,-0.004110,1979
27422,08/28/1979,0.000000,1979
27422,08/29/1979,0.000000,1979
27422,08/30/1979,-0.006944,1979
27422,08/31/1979,-0.020979,1979
27422,09/04/1979,-0.021429,1979
27422,09/05/1979,-0.007299,1979
27422,09/06/1979,0.014706,1979
27422,09/07/1979,-0.007246,1979
27422,09/10/1979,-0.007299,1979
27422,09/11/1979,0.007353,1979
27422,09/12/1979,-0.014599,1979
27422,09/13/1979,-0.029630,1979
27422,09/14/1979,0.015267,1979
27422,09/17/1979,0.030075,1979
27422,09/18/1979,0.003650,1979
27422,09/19/1979,-0.003636,1979
27422,09/20/1979,-0.014599,1979
27422,09/21/1979,0.007407,1979
27422,09/24/1979,0.011029,1979
27422,09/25/1979,0.010909,1979
27422,09/26/1979,0.007194,1979
27422,09/27/1979,0.007143,1979
27422,09/28/1979,0.003546,1979
27422,10/01/1979,-0.003534,1979
27422,10/02/1979,0.000000,1979
27422,10/03/1979,0.049645,1979
27422,10/04/1979,-0.006757,1979
27422,10/05/1979,-0.003401,1979
27422,10/08/1979,-0.010239,1979
27422,10/09/1979,-0.031034,1979
27422,10/10/1979,-0.060498,1979
27422,10/11/1979,0.007576,1979
27422,10/12/1979,-0.037594,1979
27422,10/15/1979,-0.046875,1979
27422,10/16/1979,0.024590,1979
27422,10/17/1979,-0.004000,1979
27422,10/18/1979,-0.004016,1979
27422,10/19/1979,-0.016129,1979
27422,10/22/1979,-0.016393,1979
27422,10/23/1979,0.000000,1979
27422,10/24/1979,0.000000,1979
27422,10/25/1979,0.008333,1979
27422,10/26/1979,0.000000,1979
27422,10/29/1979,-0.004132,1979
27422,10/30/1979,0.000000,1979
27422,10/31/1979,0.008299,1979
27422,11/01/1979,0.020576,1979
27422,11/02/1979,0.008065,1979
27422,11/05/1979,-0.032000,1979
27422,11/06/1979,-0.008264,1979
27422,11/07/1979,0.000000,1979
27422,11/08/1979,-0.008333,1979
27422,11/09/1979,0.025210,1979
27422,11/12/1979,0.016393,1979
27422,11/13/1979,0.008065,1979
27422,11/14/1979,0.004000,1979
27422,11/15/1979,0.003984,1979
27422,11/16/1979,0.000000,1979
27422,11/19/1979,-0.011905,1979
27422,11/20/1979,0.008032,1979
27422,11/21/1979,-0.015936,1979
27422,11/23/1979,0.004049,1979
27422,11/26/1979,0.038710,1979
27422,11/27/1979,-0.003937,1979
27422,11/28/1979,-0.011858,1979
27422,11/29/1979,0.016000,1979
27422,11/30/1979,0.007874,1979
27422,12/03/1979,-0.003906,1979
27422,12/04/1979,-0.003922,1979
27422,12/05/1979,0.000000,1979
27422,12/06/1979,-0.003937,1979
27422,12/07/1979,0.000000,1979
27422,12/10/1979,0.007905,1979
27422,12/11/1979,0.003922,1979
27422,12/12/1979,0.015625,1979
27422,12/13/1979,0.015385,1979
27422,12/14/1979,0.030303,1979
27422,12/17/1979,0.014706,1979
27422,12/18/1979,-0.014493,1979
27422,12/19/1979,-0.011029,1979
27422,12/20/1979,0.003717,1979
27422,12/21/1979,-0.014815,1979
27422,12/24/1979,-0.007519,1979
27422,12/26/1979,0.000000,1979
27422,12/27/1979,-0.011364,1979
27422,12/28/1979,-0.003831,1979
27422,12/31/1979,0.023077,1979
30402,01/02/1979,0.004202,1979
30402,01/03/1979,0.012552,1979
30402,01/04/1979,0.004132,1979
30402,01/05/1979,-0.004115,1979
30402,01/08/1979,-0.008264,1979
30402,01/09/1979,0.004167,1979
30402,01/10/1979,-0.020747,1979
30402,01/11/1979,0.016949,1979
30402,01/12/1979,-0.004167,1979
30402,01/15/1979,0.004184,1979
30402,01/16/1979,0.000000,1979
30402,01/17/1979,-0.004167,1979
30402,01/18/1979,0.004184,1979
30402,01/19/1979,0.000000,1979
30402,01/22/1979,0.000000,1979
30402,01/23/1979,0.004167,1979
30402,01/24/1979,-0.004149,1979
30402,01/25/1979,0.008333,1979
30402,01/26/1979,0.000000,1979
30402,01/29/1979,0.008264,1979
30402,01/30/1979,0.008197,1979
30402,01/31/1979,0.000000,1979
30402,02/01/1979,-0.008130,1979
30402,02/02/1979,-0.016393,1979
30402,02/05/1979,0.008333,1979
30402,02/06/1979,-0.008403,1979
30402,02/07/1979,-0.008475,1979
30402,02/08/1979,0.004274,1979
30402,02/09/1979,-0.012766,1979
30402,02/12/1979,0.000000,1979
30402,02/13/1979,0.017241,1979
30402,02/14/1979,0.008475,1979
30402,02/15/1979,0.000000,1979
30402,02/16/1979,0.000000,1979
30402,02/20/1979,0.008403,1979
30402,02/21/1979,0.000000,1979
30402,02/22/1979,-0.008333,1979
30402,02/23/1979,0.008403,1979
30402,02/26/1979,-0.008333,1979
30402,02/27/1979,-0.008403,1979
30402,02/28/1979,-0.025424,1979
30402,03/01/1979,0.008696,1979
30402,03/02/1979,0.000000,1979
30402,03/05/1979,0.008621,1979
30402,03/06/1979,0.000000,1979
30402,03/07/1979,0.008547,1979
30402,03/08/1979,0.000000,1979
30402,03/09/1979,0.016949,1979
30402,03/12/1979,0.000000,1979
30402,03/13/1979,0.025000,1979
30402,03/14/1979,0.000000,1979
30402,03/15/1979,-0.004065,1979
30402,03/16/1979,0.012245,1979
30402,03/19/1979,0.016129,1979
30402,03/20/1979,-0.003968,1979
30402,03/21/1979,0.007968,1979
30402,03/22/1979,0.000000,1979
30402,03/23/1979,0.003953,1979
30402,03/26/1979,-0.003937,1979
30402,03/27/1979,0.011858,1979
30402,03/28/1979,0.000000,1979
30402,03/29/1979,0.000000,1979
30402,03/30/1979,0.000000,1979
30402,04/02/1979,0.000000,1979
30402,04/03/1979,0.007813,1979
30402,04/04/1979,0.007752,1979
30402,04/05/1979,0.007692,1979
30402,04/06/1979,0.000000,1979
30402,04/09/1979,0.000000,1979
30402,04/10/1979,0.015267,1979
30402,04/11/1979,0.015038,1979
30402,04/12/1979,0.007407,1979
30402,04/16/1979,0.014706,1979
30402,04/17/1979,-0.003623,1979
30402,04/18/1979,-0.010909,1979
30402,04/19/1979,0.007353,1979
30402,04/20/1979,-0.007299,1979
30402,04/23/1979,0.022059,1979
30402,04/24/1979,0.064748,1979
30402,04/25/1979,0.020270,1979
30402,04/26/1979,0.052980,1979
30402,04/27/1979,-0.012579,1979
30402,04/30/1979,0.012739,1979
30402,05/01/1979,-0.006289,1979
30402,05/02/1979,0.012658,1979
30402,05/03/1979,-0.006329,1979
30402,05/04/1979,-0.019108,1979
30402,05/07/1979,-0.012987,1979
30402,05/08/1979,0.000000,1979
30402,05/09/1979,-0.021053,1979
